word	freq	match	not_match
tables	26	0.5715668201446533	4.660044851334533e-06
third	26	0.0	0.0
jumpsuit	26	0.8296951055526733	0.7278543710708618
cheek	25	0.9969782829284668	0.33318808674812317
goalie	25	0.0	0.0
tire	25	0.9996044039726257	3.353226702529355e-06
streets	25	0.5349044799804688	0.36947694420814514
cars	25	0.0	0.0
ears	25	0.9964839220046997	0.49412181973457336
glove	25	0.0	0.0
vegetables	25	0.9999713897705078	0.3668314516544342
spoon	25	0.0	0.0
plaid	25	0.0	0.0
alley	25	0.0	0.0
lights	25	0.965707004070282	0.2208101600408554
loom	25	0.0	0.0
paddle	25	0.0	0.0
post	25	0.0	0.0
hurdle	24	0.0	0.0
home	24	0.0	0.0
papers	24	0.9990026354789734	0.49994730949401855
puck	24	0.0	0.0
bow	24	0.9184973835945129	0.2716670632362366
construction	24	0.9926844835281372	0.00016824298654682934
trumpet	24	0.0	0.0
waterfall	24	0.0	0.0
plants	24	0.9999843835830688	0.5003457069396973
forehead	24	0.0	0.0
knee	24	0.9996664524078369	0.0032474726904183626
area	24	0.5336635708808899	0.44818395376205444
gymnast	24	0.5018607974052429	0.08817582577466965
leggings	24	0.9999195337295532	0.05417405068874359
headscarf	23	0.0	0.0
chain	23	0.8285228610038757	0.3365069031715393
clouds	23	0.0	0.0
tennis	23	0.9934811592102051	0.45115917921066284
painting	23	0.9995495676994324	0.00031391027732752264
puddle	23	0.0	0.0
pipe	23	0.9990887641906738	0.004877541679888964
escalator	23	0.5027093887329102	0.0008874317281879485
slacks	23	0.5098129510879517	0.14584888517856598
friend	23	0.39661264419555664	0.3411862850189209
blond	23	0.0	0.0
ribbon	23	0.0001652860955800861	0.49993523955345154
front	23	0.0	0.0
biker	22	0.0	0.0
long	22	0.0011236999416723847	0.6238986849784851
bushes	22	0.0	0.0
lips	22	0.9999383687973022	5.784757013316266e-05
sticks	22	0.33017030358314514	0.22375980019569397
gear	22	0.06909478455781937	0.15837033092975616
turban	22	0.9998599290847778	8.375075077893257e-10
luggage	22	0.9917791485786438	0.0011596089461818337
stands	22	0.0	0.0
map	22	0.5007420182228088	0.0005312093417160213
wheelbarrow	22	0.9802075028419495	0.1024463027715683
drinks	22	0.0	0.0
donkey	22	0.9971668124198914	0.24804838001728058
mural	22	0.9997209906578064	0.07426151633262634
boardwalk	22	0.0	0.0
tractor	22	0.9533862471580505	0.14865046739578247
sculpture	22	0.5202172994613647	0.25512611865997314
airplane	22	0.999422550201416	5.05063399032224e-05
pitcher	22	0.021929508075118065	0.3332999646663666
structure	22	0.0	0.0
stripes	22	0.9730226993560791	0.3167177736759186
court	22	0.9999998211860657	0.0019404282793402672
playground	21	0.0	0.0
button	21	1.0875661246245727e-05	0.002350130584090948
onlookers	21	0.9817017316818237	1.7274082892981824e-06
suspenders	21	0.0	0.0
tray	21	0.9529762864112854	0.3280890882015228
stream	21	0.0	0.0
obstacle	21	0.0	0.0
carpet	21	0.9883211255073547	0.10290853679180145
bleachers	21	0.49999237060546875	0.0006545938667841256
knees	21	0.9770739674568176	0.2933071553707123
brush	21	0.0	0.0
umpire	21	0.9999141693115234	0.49989718198776245
circle	21	0.5559196472167969	0.28249552845954895
slope	21	0.9998051524162292	0.1401718705892563
spectators	21	0.22074833512306213	3.82823491236195e-05
unicycle	21	0.9122253656387329	0.521005392074585
tank	20	0.744464635848999	0.200143501162529
fan	20	0.0014685818459838629	0.011560328304767609
stripe	20	0.24204634130001068	0.3056251108646393
hay	20	0.0	0.0
display	20	0.3896861672401428	0.0739087387919426
firetruck	20	0.9930968880653381	1.1050384273403324e-05
life	20	0.0	0.0
tuxedo	20	0.0	0.0
male	20	0.7253994345664978	0.28016746044158936
toys	20	0.0	0.0
raft	20	0.0	0.0
girls	20	0.0	0.0
briefcase	20	0.8844913840293884	0.33298465609550476
tights	20	0.9828647375106812	0.9531104564666748
reflection	20	0.0	0.0
star	20	0.0	0.0
socks	20	0.7267853021621704	0.49013227224349976
tube	19	0.8886616230010986	0.4613504409790039
small	19	0.00014544272562488914	0.5801213383674622
muzzle	19	0.9682296514511108	0.16667789220809937
saw	19	0.9988775253295898	0.14631488919258118
cone	19	0.9995819926261902	0.29269474744796753
wine	19	0.0	0.0
sneakers	19	0.0	0.0
taxi	19	0.0	0.0
class	19	0.0	0.0
wagon	19	0.9999595880508423	2.682055821878748e-07
magazine	19	0.6504790186882019	0.37783873081207275
chainsaw	19	0.7430176138877869	0.02310935966670513
bush	19	0.9360378384590149	0.0004521742230281234
plane	19	0.0	0.0
crane	19	0.0	0.0
money	19	0.0	0.0
pond	19	0.982419490814209	0.18508021533489227
pan	18	0.9999977350234985	0.4999997317790985
beanie	18	0.9999569654464722	0.00035750528331846
beam	18	0.8789738416671753	0.0009575945441611111
atv	18	0.96617192029953	0.03223192319273949
bubbles	18	0.09497448801994324	0.33164262771606445
cow	18	0.999315619468689	1.5729615370219108e-06
device	18	0.9857882857322693	0.26048940420150757
bracelet	18	0.9816715121269226	0.5022193193435669
coach	18	0.0	0.0
camouflage	18	0.0	0.0
racetrack	18	0.9926859140396118	0.33333635330200195
whistle	18	0.0	0.0
books	18	0.9550566673278809	0.40514031052589417
snack	18	0.5042990446090698	0.07015097886323929
boys	18	3.160710184602067e-05	0.6610718965530396
policeman	18	0.0	0.0
lamp	18	0.0	0.0
words	18	0.9995490908622742	0.4899941682815552
items	18	0.0	0.0
son	18	0.0	0.0
shoe	18	0.9923183917999268	0.23582525551319122
chalkboard	18	0.8697099685668945	0.1416853368282318
race	18	0.058635860681533813	0.3310505151748657
guitarist	18	0.0	0.0
notebook	18	0.31657516956329346	0.0647050067782402
calf	18	0.9808109402656555	0.6649696826934814
bikes	18	0.0	0.0
cape	17	0.715933084487915	0.43869131803512573
windows	17	9.997015877161175e-05	0.0001149546296801418
balloons	17	0.7425873875617981	0.9882985353469849
swimmer	17	0.0	0.0
toothbrush	17	0.9992148876190186	0.22265808284282684
thumbs	17	0.0	0.0
ride	17	0.0	0.0
kiss	17	0.999998927116394	0.4060325622558594
signs	17	0.0	0.0
pencil	17	0.1796669214963913	0.23587605357170105
photo	17	0.0	0.0
apple	17	0.9995248317718506	0.25000429153442383
cross	17	0.0	0.0
television	17	0.0	0.0
grassy	17	0.0	0.0
chef	17	0.0	0.0
sword	17	0.9833014011383057	0.4012536406517029
dishes	17	0.0	0.0
subway	17	0.00018951240053866059	0.3305020332336426
chalk	17	2.196752575400751e-06	0.20459601283073425
fireplace	17	0.0	0.0
wheels	17	0.0	0.0
cello	17	0.0006010396755300462	0.49999791383743286
storefront	17	0.9996175765991211	0.0003141548950225115
fur	17	0.0	0.0
lunch	17	0.9974581599235535	0.33334991335868835
tee	17	0.014765216037631035	0.002518767025321722
sprinkler	17	0.0	0.0
chin	17	0.0	0.0
rug	17	0.0	0.0
runner	17	0.9945907592773438	0.14349687099456787
poster	16	0.0	0.0
plastic	16	0.0	0.0
visor	16	0.0	0.0
eye	16	0.0	0.0
teacher	16	0.0	0.0
beret	16	0.9954230785369873	0.0024993319530040026
fishing	16	0.5836889147758484	0.10211837291717529
art	16	0.0	0.0
shades	16	0.9999258518218994	0.2857280373573303
ropes	16	0.0	0.0
pacifier	16	0.0	0.0
goatee	16	0.9999421834945679	0.19394156336784363
splash	16	0.0	0.0
groceries	16	0.0	0.0
scissors	16	0.9978667497634888	0.30035024881362915
bubble	16	0.3596016764640808	0.4362106919288635
heart	16	0.0	0.0
beads	16	0.0	0.0
hips	16	0.8820266723632812	0.43186578154563904
khakis	16	0.0	0.0
leotard	15	0.7903301119804382	0.14708036184310913
harmonica	15	0.0	0.0
pocket	15	0.9846950769424438	0.2799955904483795
soldier	15	0.33035558462142944	0.21772466599941254
soda	15	0.9973811507225037	0.5759379863739014
flip-flops	15	0.0	0.0
flags	15	0.15344634652137756	0.4404083490371704
fist	15	0.0	0.0
cement	15	0.9991204142570496	0.1263509839773178
word	15	0.9998849630355835	0.011133311316370964
carriage	15	0.0	0.0
pictures	15	0.7784793972969055	0.2105971872806549
straw	15	0.0	0.0
backyard	15	0.9998892545700073	0.33331283926963806
clock	15	0.9994869232177734	1.2869508054791368e-06
right	15	0.0	0.0
tools	15	0.0348990373313427	0.32960429787635803
classroom	15	0.0	0.0
axe	15	0.0	0.0
parachute	15	0.0	0.0
rocky	15	0.9992200136184692	0.3332907259464264
dark	15	0.9769550561904907	0.49969080090522766
daughter	15	0.0	0.0
container	15	0.0	0.0
desert	15	0.0	0.0
chicken	15	0.0	0.0
kilt	15	0.0	0.0
sandwich	15	0.9461773633956909	0.9988951086997986
trailer	15	0.988377034664154	0.49936196208000183
sash	15	0.6827425360679626	0.34418439865112305
mound	15	0.9966022968292236	0.3332672417163849
mop	15	0.0	0.0
tunnel	15	0.9997414946556091	1.5376015653600916e-05
barrel	15	0.0	0.0
bars	15	0.9980335831642151	0.04206334426999092
vendor	15	0.0	0.0
tv	15	0.0	0.0
bulldozer	15	0.9999659061431885	3.431322284086491e-06
bread	15	0.0	0.0
handstand	14	0.0	0.0
music	14	0.0	0.0
puppy	14	0.0	0.0
shoreline	14	0.7646179795265198	5.212715041125193e-05
officer	14	0.0	0.0
hockey	14	0.0	0.0
item	14	0.0	0.0
handle	14	0.0	0.0
tape	14	0.0	0.0
curtain	14	0.5165770649909973	0.9994472861289978
work	14	0.21839022636413574	0.00520991999655962
beverage	14	0.9999898672103882	0.3257162868976593
driveway	14	0.0	0.0
animal	14	0.0	0.0
driver	14	0.4474353492259979	0.2693800628185272
tarp	14	0.0	0.0
opponent	14	0.9999992847442627	9.97272131542104e-09
awning	14	0.5270154476165771	0.000250484881689772
patient	14	0.01827826350927353	0.6653960347175598
torch	14	0.9970184564590454	0.0008976648678071797
sweatpants	14	0.0	0.0
thumb	14	0.0	0.0
string	14	0.9934472441673279	0.4947352707386017
blankets	14	0.0	0.0
gym	14	0.002115439623594284	2.499830088709132e-06
bib	14	0.0	0.0
motorcyclist	14	0.999786913394928	0.006877192761749029
hoop	14	0.0	0.0
night	14	0.0	0.0
boats	14	0.0	0.0
singer	14	0.0	0.0
gravel	14	0.9999571442604065	0.19935590028762817
